reviews,reviewers,date_reviews,rating,course_id
Very complete and very well teached by Dr. Shiller with the main focus on doing whats best for the society and best for our world. I learned alot and I can´t wait to put this new knowledge to work.,By Santiago E,"Jun 10, 2020",5,financial-markets-global
"One of the best courses i have taken on coursera, incorporating Psychology to the traditional finance theory which makes it exciting and  fascinating. Thank your Professor Shiller, you are awesome.",By Sheraz K,"Feb 05, 2019",5,financial-markets-global
Through this course I've learn the basic of financial markets and some behavioral economics; In fact I have a master's on financial markets and this course only improved my skills on this subject!,By Mayara A,"Oct 06, 2020",5,financial-markets-global
What an excellent course.  So much to learn in so little time.  It is of interest to see the Yale University Campus and the Business Students intertwining their responses to questions of interest.,By Karen I,"Jan 14, 2018",5,financial-markets-global
I am very glad that I invested my time in this course. A big thanks to Prof. Shiller for teaching us about finance. This course is very informative and I will recommend this course to my friends.,By Tirth K J,"Aug 10, 2020",5,financial-markets-global
"I am a beginner who wants to start a career in finance, I must say this course has been truly helpful to me in understanding the basics of the financial theories and their real life applications.",By Irene M,"Jul 15, 2020",5,financial-markets-global
"By far the best MOOC I've taken in terms of pacing, content, and presentation. To any university who wants to know how to successfully communicate via online platforms, look no further than this. ",By Reid J,"Mar 05, 2019",5,financial-markets-global
"Excellent and comprehensive course on different financial matters, very engaging presentation by Prof. Shiller and would love to see more extensive courses on each topic that was discussed here.",By Sima S K,"Jul 02, 2020",5,financial-markets-global
Professor Shiller is very well learned and even more articulate in explaining concepts of financial markets. Offering this course for free is portraying his belief in democratization of finance.,By Ashish H S,"Jul 01, 2020",5,financial-markets-global
I found this course very useful and found the professor quite engaging and informative. The course as a whole was very interesting and gave me an insight into the working of the world around us.,By Niranjan O,"Jun 17, 2020",5,financial-markets-global
Robert Shiller is an absolutely amazing professor who explains everything in a relatable manner. Thiss was a beautiful experience and I learnt a lot through the course. Will always cherish this.,By Melisa M,"May 05, 2020",5,financial-markets-global
"Professor Robert J. Shilleris my idol. I have never seen such a wonderful class, and he is so very humorous. For someone new to the financial industry, his course is simple but deep. Full marks.",By PanChao,"Feb 16, 2020",5,financial-markets-global
This is a wonderful course that teaches the core essentials of Financial Markets in an unusual but more realistic style. Two weeks in and I can already discuss concepts with expert-rate traders.  ,By Hauwa Y,"Aug 26, 2019",5,financial-markets-global
I enjoyed the layout and overview of the basics of Financial Markets. I enjoyed listening to the professor during lectures and his Q&A session with students. It made me feel as if I was at Yale.,By John,"Mar 05, 2019",5,financial-markets-global
"Great course for anyone interested in the functions, operation of ways to engage with financial markets.  The lessons are engaging with plenty of real-life stories of how to apply each concept.",By Brian B,"May 09, 2020",5,financial-markets-global
Great course for people that want to understand the financial markets field better.Prof. Shiller is a pleasure to learn from and the materials in the course are well structured and informative. ,By Marin D D,"May 05, 2020",5,financial-markets-global
Its a very good course for those who are from finance background. Coursera is doing a wonderful job. Professor Shiller is an amazing finance teacher and guide. He has an amazing personality. Thank You.,By Rabijit B,"May 17, 2020",5,financial-markets-global
"Excellent course, I took it in 2015, now I´m on the actualization. Prof. Shiller is really an expert, an his class is really intersting and enjoyable, thank you, very much!!Best regards, Gonzalo Corral",By Gonzalo D,"Sep 21, 2017",5,financial-markets-global
Professor Shiller is not only a brilliant economist but an enigmatic storyteller as well. The pace of the course is good and the examples drawn from the real world makes it easy to connect the dots.,By Shubham N,"Jul 10, 2020",5,financial-markets-global
Very interesting course!Very well organised in terms of lessons and exams and addressing and discussing all main topics in Financial Markets. Moreover great Faculty with great guest speaker as well.,By Alessandro C,"May 15, 2020",5,financial-markets-global
